%t=3.000000e-09
2.54300080e-01 2.54410885e-01 2.54410705e-01 2.54299625e-01 
2.32891851e-01 2.32975292e-01 2.32975294e-01 2.32891855e-01 
2.15544007e-01 2.15606304e-01 2.15606386e-01 2.15544215e-01 
2.00891747e-01 2.00938328e-01 2.00938435e-01 2.00892021e-01 
1.88006902e-01 1.88041973e-01 1.88042090e-01 1.88007202e-01 
1.76235005e-01 1.76261682e-01 1.76261808e-01 1.76235328e-01 
1.65096015e-01 1.65116563e-01 1.65116695e-01 1.65096353e-01 
1.54223599e-01 1.54239655e-01 1.54239785e-01 1.54223934e-01 
1.43330973e-01 1.43343723e-01 1.43343852e-01 1.43331307e-01 
1.32193670e-01 1.32203982e-01 1.32204128e-01 1.32194046e-01 
1.20640595e-01 1.20649097e-01 1.20649280e-01 1.20641063e-01 
1.08549412e-01 1.08556528e-01 1.08556746e-01 1.08549966e-01 
9.58446629e-02 9.58506430e-02 9.58508564e-02 9.58452043e-02 
8.24964431e-02 8.25014204e-02 8.25015812e-02 8.24968526e-02 
6.85180892e-02 6.85221349e-02 6.85222248e-02 6.85183212e-02 
5.39629380e-02 5.39660806e-02 5.39661059e-02 5.39630080e-02 
3.89196721e-02 3.89219106e-02 3.89218859e-02 3.89196156e-02 
2.35058662e-02 2.35072010e-02 2.35071579e-02 2.35057620e-02 
7.86130197e-03 7.86174459e-03 7.86172420e-03 7.86125219e-03 
-7.86130197e-03 -7.86174459e-03 -7.86172420e-03 -7.86125219e-03 
-2.35058662e-02 -2.35072010e-02 -2.35071579e-02 -2.35057620e-02 
-3.89196721e-02 -3.89219106e-02 -3.89218859e-02 -3.89196156e-02 
-5.39629380e-02 -5.39660806e-02 -5.39661059e-02 -5.39630080e-02 
-6.85180892e-02 -6.85221349e-02 -6.85222248e-02 -6.85183212e-02 
-8.24964431e-02 -8.25014204e-02 -8.25015812e-02 -8.24968526e-02 
-9.58446629e-02 -9.58506430e-02 -9.58508564e-02 -9.58452043e-02 
-1.08549412e-01 -1.08556528e-01 -1.08556746e-01 -1.08549966e-01 
-1.20640595e-01 -1.20649097e-01 -1.20649280e-01 -1.20641063e-01 
-1.32193670e-01 -1.32203982e-01 -1.32204128e-01 -1.32194046e-01 
-1.43330973e-01 -1.43343723e-01 -1.43343852e-01 -1.43331307e-01 
-1.54223599e-01 -1.54239655e-01 -1.54239785e-01 -1.54223934e-01 
-1.65096015e-01 -1.65116563e-01 -1.65116695e-01 -1.65096353e-01 
-1.76235005e-01 -1.76261682e-01 -1.76261808e-01 -1.76235328e-01 
-1.88006902e-01 -1.88041973e-01 -1.88042090e-01 -1.88007202e-01 
-2.00891747e-01 -2.00938328e-01 -2.00938435e-01 -2.00892021e-01 
-2.15544007e-01 -2.15606304e-01 -2.15606386e-01 -2.15544215e-01 
-2.32891851e-01 -2.32975292e-01 -2.32975294e-01 -2.32891855e-01 
-2.54300080e-01 -2.54410885e-01 -2.54410705e-01 -2.54299625e-01 
-2.81841846e-01 -2.81984944e-01 -2.81984449e-01 -2.81840595e-01 
-3.18709801e-01 -3.18883134e-01 -3.18882187e-01 -3.18707406e-01 
-3.69666765e-01 -3.69851041e-01 -3.69849561e-01 -3.69663020e-01 
-4.40933691e-01 -4.41085533e-01 -4.41083614e-01 -4.40928842e-01 
-5.37669347e-01 -5.37742285e-01 -5.37740372e-01 -5.37664542e-01 
-6.56519458e-01 -6.56516669e-01 -6.56515612e-01 -6.56516821e-01 
-7.77606553e-01 -7.77581119e-01 -7.77581533e-01 -7.77607569e-01 
-8.73607940e-01 -8.73587553e-01 -8.73588875e-01 -8.73611218e-01 
-9.33517967e-01 -9.33501795e-01 -9.33502977e-01 -9.33520924e-01 
-9.65627426e-01 -9.65621218e-01 -9.65621887e-01 -9.65629108e-01 
-9.82104600e-01 -9.82114135e-01 -9.82114409e-01 -9.82105291e-01 
-9.90850610e-01 -9.90884408e-01 -9.90884479e-01 -9.90850788e-01 
-9.95562588e-01 -9.95716968e-01 -9.95716942e-01 -9.95562522e-01 
9.93889055e-01 9.94096247e-01 9.94096263e-01 9.93889099e-01 
9.86531853e-01 9.86571973e-01 9.86572237e-01 9.86532518e-01 
9.71122247e-01 9.71129797e-01 9.71130527e-01 9.71124085e-01 
9.39086977e-01 9.39081376e-01 9.39082747e-01 9.39090400e-01 
8.75796429e-01 8.75784438e-01 8.75785977e-01 8.75800234e-01 
7.71082852e-01 7.71058010e-01 7.71058375e-01 7.71083742e-01 
6.39593710e-01 6.39590365e-01 6.39588941e-01 6.39590164e-01 
5.14566903e-01 5.14652639e-01 5.14650324e-01 5.14561092e-01 
4.16703975e-01 4.16876137e-01 4.16873946e-01 4.16698441e-01 
3.46915992e-01 3.47115925e-01 3.47114324e-01 3.46911943e-01 
2.98114698e-01 2.98295388e-01 2.98294422e-01 2.98112257e-01 
2.63290643e-01 2.63434812e-01 2.63434324e-01 2.63289410e-01 
2.37500805e-01 2.37609149e-01 2.37608963e-01 2.37500336e-01 
2.17584328e-01 2.17663629e-01 2.17663616e-01 2.17584297e-01 
2.01550430e-01 2.01607895e-01 2.01607968e-01 2.01550616e-01 
1.88116056e-01 1.88157581e-01 1.88157684e-01 1.88116319e-01 
1.76418726e-01 1.76448723e-01 1.76448827e-01 1.76418994e-01 
1.65852386e-01 1.65874059e-01 1.65874156e-01 1.65852639e-01 
1.55974638e-01 1.55990303e-01 1.55990395e-01 1.55974878e-01 
1.46449631e-01 1.46460968e-01 1.46461056e-01 1.46449864e-01 
1.37013087e-01 1.37021315e-01 1.37021399e-01 1.37013309e-01 
1.27453633e-01 1.27459645e-01 1.27459730e-01 1.27453857e-01 
1.17604377e-01 1.17608839e-01 1.17608945e-01 1.17604654e-01 
1.07338458e-01 1.07341863e-01 1.07342018e-01 1.07338856e-01 
9.65666661e-02 9.65693521e-02 9.65695612e-02 9.65671972e-02 
8.52372869e-02 8.52394504e-02 8.52396723e-02 8.52378494e-02 
7.33360268e-02 7.33377651e-02 7.33379402e-02 7.33364718e-02 
6.08828210e-02 6.08841976e-02 6.08843047e-02 6.08830957e-02 
4.79285690e-02 4.79296231e-02 4.79296710e-02 4.79286950e-02 
3.45536285e-02 3.45543633e-02 3.45543516e-02 3.45536044e-02 
2.08624512e-02 2.08628710e-02 2.08628222e-02 2.08623322e-02 
6.97604926e-03 6.97618296e-03 6.97615562e-03 6.97598200e-03 
-6.97604926e-03 -6.97618296e-03 -6.97615562e-03 -6.97598200e-03 
-2.08624512e-02 -2.08628710e-02 -2.08628222e-02 -2.08623322e-02 
-3.45536285e-02 -3.45543633e-02 -3.45543516e-02 -3.45536044e-02 
-4.79285690e-02 -4.79296231e-02 -4.79296710e-02 -4.79286950e-02 
-6.08828210e-02 -6.08841976e-02 -6.08843047e-02 -6.08830957e-02 
-7.33360268e-02 -7.33377651e-02 -7.33379402e-02 -7.33364718e-02 
-8.52372869e-02 -8.52394504e-02 -8.52396723e-02 -8.52378494e-02 
-9.65666661e-02 -9.65693521e-02 -9.65695612e-02 -9.65671972e-02 
-1.07338458e-01 -1.07341863e-01 -1.07342018e-01 -1.07338856e-01 
-1.17604377e-01 -1.17608839e-01 -1.17608945e-01 -1.17604654e-01 
-1.27453633e-01 -1.27459645e-01 -1.27459730e-01 -1.27453857e-01 
-1.37013087e-01 -1.37021315e-01 -1.37021399e-01 -1.37013309e-01 
-1.46449631e-01 -1.46460968e-01 -1.46461056e-01 -1.46449864e-01 
-1.55974638e-01 -1.55990303e-01 -1.55990395e-01 -1.55974878e-01 
-1.65852386e-01 -1.65874059e-01 -1.65874156e-01 -1.65852639e-01 
-1.76418726e-01 -1.76448723e-01 -1.76448827e-01 -1.76418994e-01 
-1.88116056e-01 -1.88157581e-01 -1.88157684e-01 -1.88116319e-01 
-2.01550430e-01 -2.01607895e-01 -2.01607968e-01 -2.01550616e-01 
-2.17584328e-01 -2.17663629e-01 -2.17663616e-01 -2.17584297e-01 
-2.37500805e-01 -2.37609149e-01 -2.37608963e-01 -2.37500336e-01 
-2.63290643e-01 -2.63434812e-01 -2.63434324e-01 -2.63289410e-01 
-2.98114698e-01 -2.98295388e-01 -2.98294422e-01 -2.98112257e-01 
-3.46915992e-01 -3.47115925e-01 -3.47114324e-01 -3.46911943e-01 
-4.16703975e-01 -4.16876137e-01 -4.16873946e-01 -4.16698441e-01 
-5.14566903e-01 -5.14652639e-01 -5.14650324e-01 -5.14561092e-01 
-6.39593710e-01 -6.39590365e-01 -6.39588941e-01 -6.39590164e-01 
-7.71082852e-01 -7.71058010e-01 -7.71058375e-01 -7.71083742e-01 
-8.75796429e-01 -8.75784438e-01 -8.75785977e-01 -8.75800234e-01 
-9.39086977e-01 -9.39081376e-01 -9.39082747e-01 -9.39090400e-01 
-9.71122247e-01 -9.71129797e-01 -9.71130527e-01 -9.71124085e-01 
-9.86531853e-01 -9.86571973e-01 -9.86572237e-01 -9.86532518e-01 
-9.93889055e-01 -9.94096247e-01 -9.94096263e-01 -9.93889099e-01 
9.90776172e-01 9.91075180e-01 9.91075401e-01 9.90776738e-01 
9.77616300e-01 9.77666305e-01 9.77667072e-01 9.77618233e-01 
9.46436161e-01 9.46449113e-01 9.46450709e-01 9.46440142e-01 
8.79649131e-01 8.79651983e-01 8.79653830e-01 8.79653681e-01 
7.64124764e-01 7.64100620e-01 7.64100910e-01 7.64125462e-01 
6.19760985e-01 6.19753893e-01 6.19752000e-01 6.19756281e-01 
4.87834335e-01 4.87934255e-01 4.87931459e-01 4.87827319e-01 
3.89307241e-01 3.89502049e-01 3.89499527e-01 3.89300874e-01 
3.21615848e-01 3.21831197e-01 3.21829430e-01 3.21611384e-01 
2.75410535e-01 2.75596264e-01 2.75595255e-01 2.75407988e-01 
2.42897952e-01 2.43040048e-01 2.43039581e-01 2.42896774e-01 
2.19014585e-01 2.19117164e-01 2.19117004e-01 2.19014182e-01 
2.00673214e-01 2.00745139e-01 2.00745132e-01 2.00673200e-01 
1.85985554e-01 1.86035074e-01 1.86035140e-01 1.85985723e-01 
1.73759058e-01 1.73792548e-01 1.73792644e-01 1.73759304e-01 
1.63204124e-01 1.63226206e-01 1.63226306e-01 1.63204383e-01 
1.53768927e-01 1.53782891e-01 1.53782982e-01 1.53769166e-01 
1.45050115e-01 1.45058311e-01 1.45058390e-01 1.45050322e-01 
1.36742658e-01 1.36746789e-01 1.36746857e-01 1.36742839e-01 
1.28607333e-01 1.28608650e-01 1.28608712e-01 1.28607501e-01 
1.20450721e-01 1.20450147e-01 1.20450206e-01 1.20450880e-01 
1.12115665e-01 1.12113893e-01 1.12113957e-01 1.12115838e-01 
1.03477634e-01 1.03475191e-01 1.03475283e-01 1.03477875e-01 
9.44428011e-02 9.44400866e-02 9.44402319e-02 9.44431742e-02 
8.49467145e-02 8.49440131e-02 8.49442188e-02 8.49472374e-02 
7.49548126e-02 7.49522984e-02 7.49525346e-02 7.49554107e-02 
6.44629973e-02 6.44607614e-02 6.44609729e-02 6.44635325e-02 
5.34940975e-02 5.34922007e-02 5.34923548e-02 5.34944887e-02 
4.20949529e-02 4.20934430e-02 4.20935372e-02 4.20951940e-02 
3.03368743e-02 3.03357756e-02 3.03358107e-02 3.03369664e-02 
1.83114755e-02 1.83108024e-02 1.83107948e-02 1.83114594e-02 
6.12219406e-03 6.12196586e-03 6.12195565e-03 6.12216944e-03 
-6.12219406e-03 -6.12196586e-03 -6.12195565e-03 -6.12216944e-03 
-1.83114755e-02 -1.83108024e-02 -1.83107948e-02 -1.83114594e-02 
-3.03368743e-02 -3.03357756e-02 -3.03358107e-02 -3.03369664e-02 
-4.20949529e-02 -4.20934430e-02 -4.20935372e-02 -4.20951940e-02 
-5.34940975e-02 -5.34922007e-02 -5.34923548e-02 -5.34944887e-02 
-6.44629973e-02 -6.44607614e-02 -6.44609729e-02 -6.44635325e-02 
-7.49548126e-02 -7.49522984e-02 -7.49525346e-02 -7.49554107e-02 
-8.49467145e-02 -8.49440131e-02 -8.49442188e-02 -8.49472374e-02 
-9.44428011e-02 -9.44400866e-02 -9.44402319e-02 -9.44431742e-02 
-1.03477634e-01 -1.03475191e-01 -1.03475283e-01 -1.03477875e-01 
-1.12115665e-01 -1.12113893e-01 -1.12113957e-01 -1.12115838e-01 
-1.20450721e-01 -1.20450147e-01 -1.20450206e-01 -1.20450880e-01 
-1.28607333e-01 -1.28608650e-01 -1.28608712e-01 -1.28607501e-01 
-1.36742658e-01 -1.36746789e-01 -1.36746857e-01 -1.36742839e-01 
-1.45050115e-01 -1.45058311e-01 -1.45058390e-01 -1.45050322e-01 
-1.53768927e-01 -1.53782891e-01 -1.53782982e-01 -1.53769166e-01 
-1.63204124e-01 -1.63226206e-01 -1.63226306e-01 -1.63204383e-01 
-1.73759058e-01 -1.73792548e-01 -1.73792644e-01 -1.73759304e-01 
-1.85985554e-01 -1.86035074e-01 -1.86035140e-01 -1.85985723e-01 
-2.00673214e-01 -2.00745139e-01 -2.00745132e-01 -2.00673200e-01 
-2.19014585e-01 -2.19117164e-01 -2.19117004e-01 -2.19014182e-01 
-2.42897952e-01 -2.43040048e-01 -2.43039581e-01 -2.42896774e-01 
-2.75410535e-01 -2.75596264e-01 -2.75595255e-01 -2.75407988e-01 
-3.21615848e-01 -3.21831197e-01 -3.21829430e-01 -3.21611384e-01 
-3.89307241e-01 -3.89502049e-01 -3.89499527e-01 -3.89300874e-01 
-4.87834335e-01 -4.87934255e-01 -4.87931459e-01 -4.87827319e-01 
-6.19760985e-01 -6.19753893e-01 -6.19752000e-01 -6.19756281e-01 
-7.64124764e-01 -7.64100620e-01 -7.64100910e-01 -7.64125462e-01 
-8.79649131e-01 -8.79651983e-01 -8.79653830e-01 -8.79653681e-01 
-9.46436161e-01 -9.46449113e-01 -9.46450709e-01 -9.46440142e-01 
-9.77616300e-01 -9.77666305e-01 -9.77667072e-01 -9.77618233e-01 
-9.90776172e-01 -9.91075180e-01 -9.91075401e-01 -9.90776738e-01 
9.84018811e-01 9.84498745e-01 9.84499822e-01 9.84021509e-01 
9.56084413e-01 9.56159650e-01 9.56161525e-01 9.56089076e-01 
8.86176760e-01 8.86206259e-01 8.86208520e-01 8.86182297e-01 
7.56756424e-01 7.56733348e-01 7.56733539e-01 7.56756867e-01 
5.95809386e-01 5.95792170e-01 5.95789640e-01 5.95803113e-01 
4.56135624e-01 4.56250962e-01 4.56247572e-01 4.56127119e-01 
3.57722015e-01 3.57941582e-01 3.57938673e-01 3.57714672e-01 
2.92995879e-01 2.93224676e-01 2.93222706e-01 2.92990910e-01 
2.49976092e-01 2.50162049e-01 2.50160972e-01 2.49973380e-01 
2.20136892e-01 2.20271110e-01 2.20270646e-01 2.20135728e-01 
1.98380493e-01 1.98471417e-01 1.98471293e-01 1.98380181e-01 
1.81750029e-01 1.81808890e-01 1.81808918e-01 1.81750103e-01 
1.68489025e-01 1.68525168e-01 1.68525253e-01 1.68489245e-01 
1.57507736e-01 1.57528002e-01 1.57528106e-01 1.57508003e-01 
1.48094663e-01 1.48103865e-01 1.48103972e-01 1.48094940e-01 
1.39758169e-01 1.39759675e-01 1.39759775e-01 1.39758431e-01 
1.32138747e-01 1.32134933e-01 1.32135021e-01 1.32138978e-01 
1.24963300e-01 1.24955877e-01 1.24955951e-01 1.24963494e-01 
1.18018510e-01 1.18008743e-01 1.18008808e-01 1.18018683e-01 
1.11132195e-01 1.11121036e-01 1.11121102e-01 1.11132370e-01 
1.04161949e-01 1.04150121e-01 1.04150192e-01 1.04162139e-01 
9.69909523e-02 9.69790121e-02 9.69790955e-02 9.69911727e-02 
8.95265655e-02 8.95149503e-02 8.95150599e-02 8.95268507e-02 
8.17000095e-02 8.16890596e-02 8.16892090e-02 8.17003932e-02 
7.34656123e-02 7.34555862e-02 7.34557814e-02 7.34661092e-02 
6.48011644e-02 6.47922475e-02 6.47924813e-02 6.48017562e-02 
5.57084866e-02 5.57007951e-02 5.57010320e-02 5.57090852e-02 
4.62107652e-02 4.62043679e-02 4.62045602e-02 4.62112512e-02 
3.63502741e-02 3.63452323e-02 3.63453621e-02 3.63506032e-02 
2.61887405e-02 2.61851188e-02 2.61852069e-02 2.61889645e-02 
1.58042190e-02 1.58020520e-02 1.58021145e-02 1.58043775e-02 
5.28337550e-03 5.28265658e-03 5.28268122e-03 5.28343788e-03 
-5.28337550e-03 -5.28265658e-03 -5.28268122e-03 -5.28343788e-03 
-1.58042190e-02 -1.58020520e-02 -1.58021145e-02 -1.58043775e-02 
-2.61887405e-02 -2.61851188e-02 -2.61852069e-02 -2.61889645e-02 
-3.63502741e-02 -3.63452323e-02 -3.63453621e-02 -3.63506032e-02 
-4.62107652e-02 -4.62043679e-02 -4.62045602e-02 -4.62112512e-02 
-5.57084866e-02 -5.57007951e-02 -5.57010320e-02 -5.57090852e-02 
-6.48011644e-02 -6.47922475e-02 -6.47924813e-02 -6.48017562e-02 
-7.34656123e-02 -7.34555862e-02 -7.34557814e-02 -7.34661092e-02 
-8.17000095e-02 -8.16890596e-02 -8.16892090e-02 -8.17003932e-02 
-8.95265655e-02 -8.95149503e-02 -8.95150599e-02 -8.95268507e-02 
-9.69909523e-02 -9.69790121e-02 -9.69790955e-02 -9.69911727e-02 
-1.04161949e-01 -1.04150121e-01 -1.04150192e-01 -1.04162139e-01 
-1.11132195e-01 -1.11121036e-01 -1.11121102e-01 -1.11132370e-01 
-1.18018510e-01 -1.18008743e-01 -1.18008808e-01 -1.18018683e-01 
-1.24963300e-01 -1.24955877e-01 -1.24955951e-01 -1.24963494e-01 
-1.32138747e-01 -1.32134933e-01 -1.32135021e-01 -1.32138978e-01 
-1.39758169e-01 -1.39759675e-01 -1.39759775e-01 -1.39758431e-01 
-1.48094663e-01 -1.48103865e-01 -1.48103972e-01 -1.48094940e-01 
-1.57507736e-01 -1.57528002e-01 -1.57528106e-01 -1.57508003e-01 
-1.68489025e-01 -1.68525168e-01 -1.68525253e-01 -1.68489245e-01 
-1.81750029e-01 -1.81808890e-01 -1.81808918e-01 -1.81750103e-01 
-1.98380493e-01 -1.98471417e-01 -1.98471293e-01 -1.98380181e-01 
-2.20136892e-01 -2.20271110e-01 -2.20270646e-01 -2.20135728e-01 
-2.49976092e-01 -2.50162049e-01 -2.50160972e-01 -2.49973380e-01 
-2.92995879e-01 -2.93224676e-01 -2.93222706e-01 -2.92990910e-01 
-3.57722015e-01 -3.57941582e-01 -3.57938673e-01 -3.57714672e-01 
-4.56135624e-01 -4.56250962e-01 -4.56247572e-01 -4.56127119e-01 
-5.95809386e-01 -5.95792170e-01 -5.95789640e-01 -5.95803113e-01 
-7.56756424e-01 -7.56733348e-01 -7.56733539e-01 -7.56756867e-01 
-8.86176760e-01 -8.86206259e-01 -8.86208520e-01 -8.86182297e-01 
-9.56084413e-01 -9.56159650e-01 -9.56161525e-01 -9.56089076e-01 
-9.84018811e-01 -9.84498745e-01 -9.84499822e-01 -9.84021509e-01 
9.66169135e-01 9.67064807e-01 9.67069267e-01 9.66180013e-01 
8.96923794e-01 8.97055336e-01 8.97058473e-01 8.96931378e-01 
7.49107159e-01 7.49086901e-01 7.49086960e-01 7.49107262e-01 
5.65645428e-01 5.65606840e-01 5.65603571e-01 5.65637351e-01 
4.17320795e-01 4.17453283e-01 4.17449217e-01 4.17310593e-01 
3.20373398e-01 3.20618426e-01 3.20615058e-01 3.20364903e-01 
2.59869134e-01 2.60104669e-01 2.60102473e-01 2.59863605e-01 
2.20837049e-01 2.21012337e-01 2.21011181e-01 2.20834148e-01 
1.94162128e-01 1.94276387e-01 1.94275913e-01 1.94160943e-01 
1.74845544e-01 1.74912820e-01 1.74912715e-01 1.74845285e-01 
1.60133602e-01 1.60167872e-01 1.60167935e-01 1.60133765e-01 
1.48440665e-01 1.48452437e-01 1.48452560e-01 1.48440979e-01 
1.38798960e-01 1.38795514e-01 1.38795647e-01 1.38799300e-01 
1.30582664e-01 1.30568960e-01 1.30569088e-01 1.30582994e-01 
1.23364018e-01 1.23343462e-01 1.23343584e-01 1.23364334e-01 
1.16833006e-01 1.16807981e-01 1.16808093e-01 1.16833298e-01 
1.10752629e-01 1.10724839e-01 1.10724936e-01 1.10752885e-01 
1.04936664e-01 1.04907368e-01 1.04907452e-01 1.04936887e-01 
9.92356101e-02 9.92057741e-02 9.92058570e-02 9.92358300e-02 
9.35257893e-02 9.34961688e-02 9.34962630e-02 9.35260375e-02 
8.77031127e-02 8.76743055e-02 8.76744166e-02 8.77034029e-02 
8.16817818e-02 8.16542697e-02 8.16543976e-02 8.16821137e-02 
7.53938274e-02 7.53680039e-02 7.53681475e-02 7.53941977e-02 
6.87897385e-02 6.87659267e-02 6.87660826e-02 6.87901389e-02 
6.18381494e-02 6.18166205e-02 6.18167926e-02 6.18385892e-02 
5.45255612e-02 5.45065457e-02 5.45067485e-02 5.45260762e-02 
4.68566111e-02 4.68402816e-02 4.68405039e-02 4.68571738e-02 
3.88531517e-02 3.88396148e-02 3.88398037e-02 3.88536295e-02 
3.05525677e-02 3.05419190e-02 3.05420496e-02 3.05528987e-02 
2.20065218e-02 2.19988764e-02 2.19989899e-02 2.20068089e-02 
1.32784216e-02 1.32738472e-02 1.32739593e-02 1.32787040e-02 
4.43868241e-03 4.43716521e-03 4.43721697e-03 4.43881257e-03 
-4.43868241e-03 -4.43716521e-03 -4.43721697e-03 -4.43881257e-03 
-1.32784216e-02 -1.32738472e-02 -1.32739593e-02 -1.32787040e-02 
-2.20065218e-02 -2.19988764e-02 -2.19989899e-02 -2.20068089e-02 
-3.05525677e-02 -3.05419190e-02 -3.05420496e-02 -3.05528987e-02 
-3.88531517e-02 -3.88396148e-02 -3.88398037e-02 -3.88536295e-02 
-4.68566111e-02 -4.68402816e-02 -4.68405039e-02 -4.68571738e-02 
-5.45255612e-02 -5.45065457e-02 -5.45067485e-02 -5.45260762e-02 
-6.18381494e-02 -6.18166205e-02 -6.18167926e-02 -6.18385892e-02 
-6.87897385e-02 -6.87659267e-02 -6.87660826e-02 -6.87901389e-02 
-7.53938274e-02 -7.53680039e-02 -7.53681475e-02 -7.53941977e-02 
-8.16817818e-02 -8.16542697e-02 -8.16543976e-02 -8.16821137e-02 
-8.77031127e-02 -8.76743055e-02 -8.76744166e-02 -8.77034029e-02 
-9.35257893e-02 -9.34961688e-02 -9.34962630e-02 -9.35260375e-02 
-9.92356101e-02 -9.92057741e-02 -9.92058570e-02 -9.92358300e-02 
-1.04936664e-01 -1.04907368e-01 -1.04907452e-01 -1.04936887e-01 
-1.10752629e-01 -1.10724839e-01 -1.10724936e-01 -1.10752885e-01 
-1.16833006e-01 -1.16807981e-01 -1.16808093e-01 -1.16833298e-01 
-1.23364018e-01 -1.23343462e-01 -1.23343584e-01 -1.23364334e-01 
-1.30582664e-01 -1.30568960e-01 -1.30569088e-01 -1.30582994e-01 
-1.38798960e-01 -1.38795514e-01 -1.38795647e-01 -1.38799300e-01 
-1.48440665e-01 -1.48452437e-01 -1.48452560e-01 -1.48440979e-01 
-1.60133602e-01 -1.60167872e-01 -1.60167935e-01 -1.60133765e-01 
-1.74845544e-01 -1.74912820e-01 -1.74912715e-01 -1.74845285e-01 
-1.94162128e-01 -1.94276387e-01 -1.94275913e-01 -1.94160943e-01 
-2.20837049e-01 -2.21012337e-01 -2.21011181e-01 -2.20834148e-01 
-2.59869134e-01 -2.60104669e-01 -2.60102473e-01 -2.59863605e-01 
-3.20373398e-01 -3.20618426e-01 -3.20615058e-01 -3.20364903e-01 
-4.17320795e-01 -4.17453283e-01 -4.17449217e-01 -4.17310593e-01 
-5.65645428e-01 -5.65606840e-01 -5.65603571e-01 -5.65637351e-01 
-7.49107159e-01 -7.49086901e-01 -7.49086960e-01 -7.49107262e-01 
-8.96923794e-01 -8.97055336e-01 -8.97058473e-01 -8.96931378e-01 
-9.66169135e-01 -9.67064807e-01 -9.67069267e-01 -9.66180013e-01 
9.09370626e-01 9.11197478e-01 9.11212205e-01 9.09405433e-01 
7.41892921e-01 7.41865878e-01 7.41865552e-01 7.41892025e-01 
5.25978724e-01 5.25788642e-01 5.25784012e-01 5.25967431e-01 
3.68256658e-01 3.68314758e-01 3.68309996e-01 3.68244738e-01 
2.75082907e-01 2.75266083e-01 2.75262245e-01 2.75073244e-01 
2.20581406e-01 2.20731344e-01 2.20728906e-01 2.20575288e-01 
1.86594816e-01 1.86668069e-01 1.86666847e-01 1.86591764e-01 
1.63726542e-01 1.63734031e-01 1.63733557e-01 1.63725366e-01 
1.47274458e-01 1.47236509e-01 1.47236412e-01 1.47274227e-01 
1.34782009e-01 1.34714992e-01 1.34715073e-01 1.34782220e-01 
1.24878536e-01 1.24793563e-01 1.24793715e-01 1.24878929e-01 
1.16742132e-01 1.16646414e-01 1.16646586e-01 1.16742573e-01 
1.09845236e-01 1.09743463e-01 1.09743628e-01 1.09845660e-01 
1.03828756e-01 1.03724051e-01 1.03724206e-01 1.03829156e-01 
9.84353432e-02 9.83298607e-02 9.83300086e-02 9.84357257e-02 
9.34697309e-02 9.33650132e-02 9.33651487e-02 9.34700827e-02 
8.87767247e-02 8.86739297e-02 8.86740469e-02 8.87770309e-02 
8.42309314e-02 8.41309871e-02 8.41310939e-02 8.42312120e-02 
7.97295149e-02 7.96332058e-02 7.96333203e-02 7.97298149e-02 
7.51856722e-02 7.50936811e-02 7.50938171e-02 7.51860254e-02 
7.05254920e-02 7.04384273e-02 7.04385868e-02 7.05259036e-02 
6.56878816e-02 6.56062994e-02 6.56064739e-02 6.56883304e-02 
6.06245964e-02 6.05490117e-02 6.05491867e-02 6.06250458e-02 
5.53012194e-02 5.52321138e-02 5.52322742e-02 5.53016319e-02 
4.96971990e-02 4.96350312e-02 4.96351771e-02 4.96975744e-02 
4.38049154e-02 4.37501238e-02 4.37502761e-02 4.38053057e-02 
3.76297919e-02 3.75827658e-02 3.75829316e-02 3.76302147e-02 
3.11910169e-02 3.11520666e-02 3.11522105e-02 3.11913834e-02 
2.45202086e-02 2.44895986e-02 2.44897006e-02 2.45204687e-02 
1.76584322e-02 1.76364107e-02 1.76365051e-02 1.76586720e-02 
1.06539317e-02 1.06406756e-02 1.06407733e-02 1.06541788e-02 
3.56120964e-03 3.55678771e-03 3.55683366e-03 3.56132554e-03 
-3.56120964e-03 -3.55678771e-03 -3.55683366e-03 -3.56132554e-03 
-1.06539317e-02 -1.06406756e-02 -1.06407733e-02 -1.06541788e-02 
-1.76584322e-02 -1.76364107e-02 -1.76365051e-02 -1.76586720e-02 
-2.45202086e-02 -2.44895986e-02 -2.44897006e-02 -2.45204687e-02 
-3.11910169e-02 -3.11520666e-02 -3.11522105e-02 -3.11913834e-02 
-3.76297919e-02 -3.75827658e-02 -3.75829316e-02 -3.76302147e-02 
-4.38049154e-02 -4.37501238e-02 -4.37502761e-02 -4.38053057e-02 
-4.96971990e-02 -4.96350312e-02 -4.96351771e-02 -4.96975744e-02 
-5.53012194e-02 -5.52321138e-02 -5.52322742e-02 -5.53016319e-02 
-6.06245964e-02 -6.05490117e-02 -6.05491867e-02 -6.06250458e-02 
-6.56878816e-02 -6.56062994e-02 -6.56064739e-02 -6.56883304e-02 
-7.05254920e-02 -7.04384273e-02 -7.04385868e-02 -7.05259036e-02 
-7.51856722e-02 -7.50936811e-02 -7.50938171e-02 -7.51860254e-02 
-7.97295149e-02 -7.96332058e-02 -7.96333203e-02 -7.97298149e-02 
-8.42309314e-02 -8.41309871e-02 -8.41310939e-02 -8.42312120e-02 
-8.87767247e-02 -8.86739297e-02 -8.86740469e-02 -8.87770309e-02 
-9.34697309e-02 -9.33650132e-02 -9.33651487e-02 -9.34700827e-02 
